date,Kjelavatn,Staavatn,Langesae,Foersvatn,Venemo,Botnedalsvatn,Bitdalsvatn,Vaamarvatn,Langeidvatn,Totak,Songavatn,Vinjevatn,Bandak,Bordalsvatn,Byrtevatn,Hyljelihyl,Vatjern
2015-06-13 00:00:00+00:00,4.036,29.146,22.79,6.207,18.282,23.522,25.539,14.337,27.239,161.39,114.163,7.352,128.928,22.671,42.793,0.13,0.15
2015-06-14 00:00:00+00:00,3.572,30.182,23.23,6.822,18.17,24.185,26.241,14.407,26.918,164.215,117.151,7.222,128.928,24.607,44.283,0.13,0.15
2015-06-15 00:00:00+00:00,2.996,30.989,23.57,7.378,18.133,24.294,26.754,15.481,26.505,165.981,119.353,6.51,126.467,26.213,45.638,0.13,0.15
2015-06-16 00:00:00+00:00,2.463,31.68,23.909,7.905,18.139,24.263,27.132,14.545,26.139,167.747,120.611,5.7,128.436,27.724,47.038,0.13,0.15
2015-06-17 00:00:00+00:00,2.2,32.525,24.417,8.426,18.145,24.463,27.456,13.956,26.047,168.453,122.341,5.862,130.404,29.378,48.619,0.13,0.15
2015-06-18 00:00:00+00:00,2.138,33.523,25.13,8.964,18.176,24.973,27.78,13.609,26.322,169.865,125.487,6.672,131.88,31.645,50.425,0.13,0.15
2015-06-19 00:00:00+00:00,2.138,34.598,25.842,9.491,18.22,25.575,28.266,13.713,26.781,172.338,129.577,7.546,131.88,34.242,52.187,0.13,0.15
2015-06-20 00:00:00+00:00,2.138,35.712,26.52,9.994,18.226,26.131,29.238,14.476,27.239,175.163,133.666,7.32,131.388,36.746,53.948,0.13,0.15
2015-06-21 00:00:00+00:00,2.163,36.864,27.164,11.569,18.201,26.671,30.61,15.343,27.698,177.635,137.598,6.866,130.404,39.249,55.709,0.13,0.15
2015-06-22 00:00:00+00:00,2.225,38.131,27.91,13.874,18.158,27.211,32.046,14.58,28.202,180.46,141.845,6.672,131.88,41.374,57.471,0.13,0.15
2015-06-23 00:00:00+00:00,2.362,39.437,28.724,16.744,18.133,27.798,33.634,15.308,28.661,183.285,146.563,6.963,131.88,42.933,59.277,0.13,0.15
2015-06-24 00:00:00+00:00,2.438,40.589,29.369,18.711,18.269,28.199,35.372,17.111,29.028,186.464,151.282,7.449,132.372,44.019,60.858,0.13,0.15
2015-06-25 00:00:00+00:00,2.313,41.434,29.776,18.824,18.549,28.292,36.922,17.319,29.257,191.408,155.057,6.477,130.896,44.68,62.303,0.13,0.15
2015-06-26 00:00:00+00:00,2.138,42.202,30.149,18.236,18.785,28.261,37.981,17.811,29.486,198.118,158.203,5.538,131.388,45.2,63.703,0.13,0.15
2015-06-27 00:00:00+00:00,2.075,43.162,30.691,17.92,18.972,28.338,38.699,19.03,29.761,206.24,161.82,5.506,130.896,45.908,65.193,0.13,0.15
2015-06-28 00:00:00+00:00,2.225,44.352,31.437,18.078,19.04,28.724,39.606,20.398,30.082,213.656,166.067,6.38,128.928,46.9,66.819,0.13,0.15
2015-06-29 00:00:00+00:00,2.463,45.619,32.217,18.213,19.121,29.671,40.778,21.248,30.357,218.247,171.76,6.866,126.959,47.986,68.084,0.13,0.15
2015-06-30 00:00:00+00:00,2.724,46.925,32.862,18.485,19.239,31.028,42.517,21.248,30.633,220.366,180.784,6.607,125.975,49.026,68.852,0.13,0.15
2015-07-01 00:00:00+00:00,3.876,47.846,33.676,19.75,19.109,32.717,44.293,19.104,30.999,221.779,193.11,6.477,130.404,50.915,69.71,0.13,0.15
2015-07-02 00:00:00+00:00,7.019,47.885,34.693,22.259,18.537,34.791,46.523,19.474,31.366,223.898,210.058,6.963,131.88,53.843,70.703,0.13,0.15
2015-07-03 00:00:00+00:00,10.82,47.578,35.609,25.4,18.052,36.839,50.19,21.876,31.687,226.723,226.565,6.801,132.372,57.48,71.607,0.13,0.15
2015-07-04 00:00:00+00:00,13.488,47.462,36.389,27.977,18.108,38.503,53.894,22.8,31.917,228.842,240.431,5.959,131.388,61.306,72.284,0.13,0.15
2015-07-05 00:00:00+00:00,16.73,47.731,37.474,30.643,18.319,40.448,56.427,23.17,32.472,230.607,256.279,5.765,131.388,65.604,73.368,0.13,0.15
2015-07-06 00:00:00+00:00,20.86,47.578,38.695,33.581,18.356,42.548,58.468,21.617,32.937,233.786,272.786,5.506,133.356,70.421,74.497,0.13,0.15
2015-07-07 00:00:00+00:00,23.98,47.232,39.543,36.248,18.301,44.468,62.324,22.8,33.123,237.67,285.992,5.57,133.356,74.53,75.581,0.13,0.15
2015-07-08 00:00:00+00:00,25.69,47.309,40.187,38.689,18.282,46.464,64.478,23.909,33.03,240.849,297.437,6.121,131.88,77.931,76.62,0.13,0.15
2015-07-09 00:00:00+00:00,26.905,47.309,40.594,40.881,18.245,47.898,66.822,24.352,32.658,242.968,306.461,5.765,131.388,80.34,77.121,0.13,0.15
2015-07-10 00:00:00+00:00,27.565,47.194,40.797,42.847,18.232,48.538,68.96,24.611,32.426,241.908,313.505,5.344,131.388,81.804,77.304,0.13,0.15
2015-07-11 00:00:00+00:00,27.862,47.117,41.103,44.633,18.232,48.871,69.911,23.096,32.333,238.024,320.108,5.279,133.356,82.984,77.349,0.13,0.15
2015-07-12 00:00:00+00:00,27.994,47.386,41.577,46.35,18.238,49.178,70.576,20.878,32.286,232.726,326.491,5.894,135.817,84.354,77.395,0.13,0.15
2015-07-13 00:00:00+00:00,28.39,47.693,42.086,47.729,18.238,49.511,71.337,19.843,32.286,228.488,331.993,7.093,137.293,85.818,77.395,0.13,0.15
2015-07-14 00:00:00+00:00,29.017,47.77,42.527,48.271,18.251,49.767,72.241,19.104,32.24,227.076,336.615,7.643,136.309,87.282,77.349,0.13,0.15
2015-07-15 00:00:00+00:00,29.809,47.654,42.9,48.836,18.263,49.946,72.954,19.696,32.24,226.37,340.797,7.935,134.341,88.558,77.258,0.13,0.15
2015-07-16 00:00:00+00:00,30.535,47.347,43.273,50.147,18.245,50.023,73.525,20.398,32.24,225.663,344.319,6.996,132.372,89.691,77.121,0.13,0.15
2015-07-17 00:00:00+00:00,31.624,47.501,43.951,51.887,18.294,50.1,73.905,20.324,32.333,226.016,350.041,6.413,130.404,91.155,77.121,0.13,0.15
2015-07-18 00:00:00+00:00,34.482,47.578,44.969,53.718,18.344,50.356,74.191,22.615,32.472,227.076,358.185,7.611,131.388,93.186,77.258,0.13,0.15
2015-07-19 00:00:00+00:00,37.127,47.194,45.545,55.582,18.282,50.612,75.047,22.948,32.519,228.135,365.889,8.518,128.928,95.123,77.258,0.13,0.15
2015-07-20 00:00:00+00:00,38.377,47.155,45.884,58.192,18.22,50.816,76.14,23.133,32.565,227.782,372.491,8.324,125.483,96.681,77.212,0.13,0.15
2015-07-21 00:00:00+00:00,39.59,47.347,46.461,60.695,18.232,50.996,76.806,22.578,32.612,227.076,379.095,7.741,126.467,98.146,77.167,0.13,0.15
2015-07-22 00:00:00+00:00,40.753,47.386,46.936,62.987,18.257,51.124,77.567,22.541,32.612,226.016,384.817,7.514,127.451,99.421,77.121,0.13,0.15
2015-07-23 00:00:00+00:00,41.494,47.347,47.309,65.138,18.226,51.124,78.423,22.283,32.565,224.957,389.659,6.931,127.451,100.413,76.984,0.13,0.15
2015-07-24 00:00:00+00:00,41.923,47.309,47.682,67.254,18.22,51.021,78.899,21.876,32.519,224.251,394.517,5.797,127.944,101.216,76.847,0.13,0.15
2015-07-25 00:00:00+00:00,42.274,47.232,48.021,69.299,18.238,51.072,79.184,21.95,32.472,223.544,399.493,6.153,128.436,102.066,76.71,0.13,0.15
2015-07-26 00:00:00+00:00,42.664,47.155,48.36,71.345,18.214,51.149,79.374,22.615,32.426,221.779,404.469,7.158,126.959,102.963,76.575,0.13,0.15
2015-07-27 00:00:00+00:00,42.898,47.117,48.665,73.355,18.195,51.021,79.707,21.913,32.379,220.013,409.169,7.449,125.483,103.766,76.484,0.13,0.15
2015-07-28 00:00:00+00:00,42.976,47.194,48.97,75.365,18.195,51.021,80.04,21.765,32.379,218.6,413.316,6.575,126.467,104.522,76.575,0.13,0.15
2015-07-29 00:00:00+00:00,43.054,47.539,49.343,77.375,18.176,51.226,80.278,21.47,32.379,218.247,418.015,5.992,126.467,105.466,76.801,0.13,0.15
2015-07-30 00:00:00+00:00,43.6,47.654,49.717,79.385,18.189,51.482,80.753,22.172,32.333,217.894,422.715,6.024,126.959,106.411,76.938,0.13,0.15
2015-07-31 00:00:00+00:00,44.224,47.501,49.988,81.359,18.245,51.559,81.419,21.913,32.286,218.247,427.138,5.376,126.467,107.214,76.893,0.13,0.15
2015-08-01 00:00:00+00:00,44.614,47.424,50.293,83.334,18.307,51.61,81.8,22.098,32.24,218.247,431.561,5.02,125.483,107.97,76.847,0.13,0.15
2015-08-02 00:00:00+00:00,44.809,47.462,50.564,84.921,18.325,51.661,82.085,21.913,32.193,218.6,435.155,5.02,126.467,108.631,76.801,0.13,0.15
2015-08-03 00:00:00+00:00,45.277,47.808,50.971,86.508,18.294,51.789,82.418,22.061,32.147,218.6,439.301,5.57,125.975,109.575,76.893,0.13,0.15
2015-08-04 00:00:00+00:00,47.305,48.039,51.514,88.059,18.313,52.224,82.56,21.802,32.193,218.953,446.765,5.376,126.959,111.606,77.212,0.13,0.15
2015-08-05 00:00:00+00:00,49.866,47.731,52.023,88.553,18.313,52.66,83.131,21.58,32.193,219.66,454.229,4.955,127.451,114.251,77.395,0.13,0.15
2015-08-06 00:00:00+00:00,51.526,47.578,52.396,88.588,18.269,52.839,84.272,22.246,32.147,219.66,460.864,5.149,127.944,116.896,77.349,0.13,0.15
2015-08-07 00:00:00+00:00,53.061,47.462,52.803,88.765,18.282,52.941,84.843,22.283,32.054,219.66,466.669,5.862,128.928,119.352,77.258,0.13,0.15
2015-08-08 00:00:00+00:00,54.057,47.27,53.074,88.941,18.276,52.967,85.461,22.209,31.962,220.719,471.922,6.445,128.928,121.478,77.075,0.13,0.15
2015-08-09 00:00:00+00:00,54.223,47.386,53.379,89.223,18.257,53.069,85.889,22.283,31.917,221.425,476.345,6.121,127.451,123.414,76.71,0.13,0.15
2015-08-10 00:00:00+00:00,54.555,47.77,53.752,89.646,18.263,53.351,86.175,22.43,31.871,221.779,481.044,6.153,126.467,125.492,76.394,0.13,0.15
2015-08-11 00:00:00+00:00,55.593,47.846,54.125,90.14,18.294,53.658,86.46,22.467,31.825,220.719,486.573,7.19,126.467,127.523,76.123,0.13,0.15
2015-08-12 00:00:00+00:00,56.766,47.424,54.397,90.634,18.332,53.837,87.078,22.32,31.733,218.6,491.273,7.741,125.975,129.223,75.762,0.13,0.15
2015-08-13 00:00:00+00:00,57.18,47.194,54.6,91.092,18.338,53.888,87.459,21.1,31.641,217.894,495.143,7.481,126.467,130.829,75.4,0.13,0.15
2015-08-14 00:00:00+00:00,57.134,47.424,54.871,91.656,18.307,53.863,87.744,21.433,31.55,217.894,498.737,6.737,127.944,132.388,75.265,0.13,0.15
2015-08-15 00:00:00+00:00,59.296,47.693,55.38,92.538,18.294,54.533,87.934,22.135,31.596,218.953,503.989,6.931,126.467,134.608,76.394,0.13,0.15
2015-08-16 00:00:00+00:00,63.114,47.501,55.99,93.561,18.282,55.104,88.362,21.543,31.779,221.425,511.177,8.032,128.928,137.3,77.76,0.13,0.15
2015-08-17 00:00:00+00:00,65.428,47.27,56.397,94.407,18.238,54.818,90.36,22.172,31.779,223.191,517.535,8.064,137.785,139.661,77.897,0.13,0.15
2015-08-18 00:00:00+00:00,66.188,47.501,56.737,95.253,18.201,54.533,91.501,22.578,31.733,223.544,522.511,7.805,139.754,141.362,77.669,0.13,0.15
2015-08-19 00:00:00+00:00,66.852,47.578,57.008,96.029,18.207,54.352,92.072,22.689,31.641,221.779,526.934,8.097,138.277,142.731,77.44,0.13,0.15
2015-08-20 00:00:00+00:00,67.565,47.462,57.245,96.805,18.245,54.17,92.5,21.285,31.55,220.366,531.081,7.708,134.833,143.912,77.304,0.13,0.15
2015-08-21 00:00:00+00:00,67.803,47.462,57.449,97.581,18.245,53.991,92.785,21.026,31.458,220.013,534.675,6.607,130.896,144.998,77.212,0.13,0.15
2015-08-22 00:00:00+00:00,67.85,47.462,57.652,98.321,18.22,53.735,93.07,22.32,31.366,220.719,537.992,6.251,128.928,145.99,76.893,0.13,0.15
2015-08-23 00:00:00+00:00,68.087,47.539,57.856,99.062,18.182,53.479,93.26,22.357,31.275,221.425,541.033,5.7,127.944,147.029,76.756,0.13,0.15
2015-08-24 00:00:00+00:00,70.13,47.808,58.297,99.978,18.189,54.248,93.451,22.43,31.55,222.485,544.903,6.218,126.959,148.588,77.851,0.13,0.15
2015-08-25 00:00:00+00:00,74.12,47.846,58.907,101.036,18.158,55.181,93.736,22.209,31.917,224.251,550.985,7.125,127.944,150.997,79.084,0.13,0.15
2015-08-26 00:00:00+00:00,77.7,47.386,59.348,102.129,18.114,55.155,95.4,22.32,32.147,228.488,558.172,7.06,141.722,153.689,79.358,0.13,0.15
2015-08-27 00:00:00+00:00,79.4,47.27,59.755,103.223,18.102,54.87,96.684,22.985,32.379,233.079,564.531,6.801,146.151,155.72,79.175,0.13,0.15
2015-08-28 00:00:00+00:00,79.9,47.77,60.128,104.316,18.17,54.559,98.444,23.428,32.472,235.198,570.06,5.473,152.056,156.995,78.673,0.13,0.15
2015-08-29 00:00:00+00:00,81.25,47.616,60.467,105.338,18.276,54.352,99.395,23.798,32.472,234.492,574.759,6.089,150.58,158.081,78.354,0.13,0.15
2015-08-30 00:00:00+00:00,82.5,47.117,60.704,106.291,18.263,54.196,99.966,23.502,32.426,232.02,579.735,7.903,146.643,159.026,78.217,0.13,0.15
2015-08-31 00:00:00+00:00,82.5,46.963,60.908,107.278,18.195,54.119,100.346,20.915,32.519,230.607,584.158,6.996,140.738,160.018,78.399,0.13,0.15
2015-09-01 00:00:00+00:00,83.05,47.347,61.518,108.759,18.182,54.948,100.632,21.507,32.984,232.726,588.305,6.251,135.325,161.388,79.632,0.13,0.15
2015-09-02 00:00:00+00:00,83.5,48.039,62.23,110.487,18.332,55.57,101.107,23.428,33.263,236.611,592.728,7.546,132.864,162.899,80.591,0.13,0.15
2015-09-03 00:00:00+00:00,83.0,48.465,62.57,111.721,18.319,55.13,104.246,23.576,32.984,240.142,597.151,8.324,156.485,164.08,79.951,0.13,0.15
2015-09-04 00:00:00+00:00,82.6,48.542,62.739,112.462,18.214,54.715,106.338,24.241,32.891,241.908,600.468,8.0,169.771,164.977,79.221,0.13,0.15
2015-09-05 00:00:00+00:00,82.6,48.271,62.875,112.955,18.238,54.429,107.052,24.574,32.891,242.615,603.233,7.093,163.374,165.733,78.764,0.13,0.15
2015-09-06 00:00:00+00:00,82.6,47.885,62.977,113.449,18.294,54.196,107.384,24.611,32.844,242.615,605.444,6.315,154.024,166.488,78.536,0.13,0.15
2015-09-07 00:00:00+00:00,82.3,47.616,63.044,113.943,18.126,53.94,107.575,23.428,32.751,243.321,607.103,5.635,144.675,167.197,78.262,0.13,0.15
2015-09-08 00:00:00+00:00,81.8,47.501,63.112,114.507,17.306,53.607,107.67,24.685,32.286,244.027,608.209,5.7,133.356,168.0,77.258,0.13,0.15
2015-09-09 00:00:00+00:00,81.05,47.578,63.18,115.001,16.467,53.248,107.717,24.796,31.733,244.027,607.656,6.737,130.404,168.803,75.31,0.13,0.15
2015-09-10 00:00:00+00:00,80.0,47.77,63.214,115.494,16.255,52.864,107.717,24.833,31.504,242.968,606.55,7.481,128.928,169.464,73.594,0.13,0.15
2015-09-11 00:00:00+00:00,79.05,48.077,63.316,116.023,16.274,52.532,107.48,24.833,31.55,241.555,606.55,7.255,129.912,170.172,73.187,0.13,0.15
2015-09-12 00:00:00+00:00,78.65,48.503,63.451,116.587,16.33,53.453,107.384,24.611,31.871,240.849,606.55,6.737,129.42,170.975,74.271,0.13,0.15
2015-09-13 00:00:00+00:00,79.2,48.929,63.655,117.222,16.473,55.104,107.432,24.426,32.565,242.261,606.274,6.801,128.928,171.967,76.484,0.13,0.15
2015-09-14 00:00:00+00:00,81.15,49.355,63.994,117.927,16.84,55.778,107.67,24.463,33.542,246.499,609.315,7.967,133.849,173.242,79.495,0.13,0.15
2015-09-15 00:00:00+00:00,83.3,49.394,64.333,118.738,17.443,55.519,108.811,24.722,33.961,248.971,615.12,6.704,155.008,174.659,80.545,0.13,0.15
2015-09-16 00:00:00+00:00,84.5,49.161,64.672,119.655,18.027,55.233,111.537,25.276,33.775,250.031,621.202,6.024,194.606,175.982,80.043,0.13,0.15
2015-09-17 00:00:00+00:00,85.107,49.045,64.977,120.713,18.512,55.104,111.057,24.315,33.542,253.915,626.731,8.356,206.053,177.163,79.723,0.13,0.15
2015-09-18 00:00:00+00:00,85.31,48.852,65.147,121.454,18.872,54.741,111.201,25.609,33.217,257.094,630.601,9.101,202.071,178.06,79.038,0.13,0.15
2015-09-19 00:00:00+00:00,85.461,48.658,65.249,121.771,19.102,54.507,110.721,26.052,32.984,259.232,633.642,8.712,195.103,178.768,78.627,0.13,0.15
2015-09-20 00:00:00+00:00,85.31,48.542,65.35,122.053,19.239,54.377,110.48,26.275,32.844,259.948,635.577,8.129,183.656,179.382,78.308,0.13,0.15
2015-09-21 00:00:00+00:00,85.259,48.503,65.418,121.912,19.457,54.352,110.336,26.462,32.705,257.8,637.512,7.676,173.216,179.996,78.171,0.13,0.15
2015-09-22 00:00:00+00:00,85.208,48.503,65.486,121.559,19.687,54.403,110.24,24.167,32.612,254.975,638.341,7.481,167.311,180.422,78.125,0.13,0.15
2015-09-23 00:00:00+00:00,84.905,48.542,65.588,121.418,19.662,54.455,110.24,22.874,32.519,254.268,637.512,7.741,162.39,180.705,78.125,0.13,0.15
2015-09-24 00:00:00+00:00,84.652,48.619,65.723,121.031,19.544,54.455,110.096,22.43,32.472,254.975,636.406,8.226,157.469,180.941,78.217,0.13,0.15
2015-09-25 00:00:00+00:00,84.45,48.658,65.859,120.819,19.538,54.326,110.144,22.357,32.426,254.268,635.577,8.55,152.548,181.13,77.897,0.13,0.15
2015-09-26 00:00:00+00:00,84.0,48.581,65.927,120.889,19.6,54.144,110.192,21.691,32.333,252.15,634.471,8.647,151.564,181.319,77.486,0.13,0.15
2015-09-27 00:00:00+00:00,83.4,48.465,65.995,120.396,19.643,53.914,110.048,20.767,32.24,250.737,633.089,8.032,150.088,181.461,77.167,0.13,0.15
2015-09-28 00:00:00+00:00,82.6,48.387,66.063,119.585,19.426,53.581,109.952,20.139,32.147,250.737,631.154,6.866,149.103,181.555,76.984,0.13,0.15
2015-09-29 00:00:00+00:00,81.75,48.348,66.097,119.021,18.928,53.223,109.762,21.47,32.054,251.09,628.942,5.506,146.151,181.65,76.801,0.13,0.15
2015-09-30 00:00:00+00:00,80.85,48.348,66.164,118.174,18.624,52.839,109.572,21.839,32.008,251.443,626.454,4.599,142.214,181.744,76.575,0.13,0.15
2015-10-01 00:00:00+00:00,79.95,48.348,66.198,117.716,18.344,52.429,109.382,22.43,31.917,250.384,625.072,5.506,138.769,181.838,76.394,0.13,0.15
2015-10-02 00:00:00+00:00,79.2,48.271,66.232,117.293,18.114,52.02,109.144,22.209,31.825,247.912,624.519,6.575,134.341,181.933,76.168,0.13,0.15
2015-10-03 00:00:00+00:00,78.4,48.155,66.266,115.812,18.158,51.559,109.049,21.47,31.733,246.852,622.584,7.158,130.404,182.027,75.897,0.13,0.15
2015-10-04 00:00:00+00:00,77.55,48.077,66.3,114.119,18.257,51.047,108.859,20.324,31.641,246.499,619.82,7.028,130.896,182.075,75.671,0.13,0.15
2015-10-05 00:00:00+00:00,76.7,47.962,66.334,113.061,18.269,50.56,108.526,19.954,31.55,246.146,617.884,5.862,130.404,182.075,75.4,0.13,0.15
2015-10-06 00:00:00+00:00,76.0,47.731,66.368,112.603,18.182,50.176,108.24,21.47,31.504,245.087,617.055,4.437,129.42,182.027,75.174,0.13,0.15
2015-10-07 00:00:00+00:00,75.6,47.424,66.402,111.651,18.17,49.895,108.098,22.911,31.458,244.733,615.949,3.411,127.944,181.886,74.903,0.13,0.15
2015-10-08 00:00:00+00:00,75.2,47.27,66.47,110.24,18.226,49.741,107.908,22.209,31.458,245.087,614.014,3.34,126.959,181.697,74.587,0.13,0.15
2015-10-09 00:00:00+00:00,74.9,47.27,66.503,108.583,18.245,49.588,107.717,21.691,31.366,243.321,612.908,4.145,126.467,181.224,74.316,0.13,0.15
2015-10-10 00:00:00+00:00,74.85,47.27,66.537,107.348,18.282,49.332,107.48,21.026,31.32,238.73,613.738,5.959,126.959,180.658,74.045,0.13,0.15
2015-10-11 00:00:00+00:00,74.75,47.309,66.571,106.079,18.344,49.024,107.432,19.696,31.32,235.552,613.461,6.769,127.451,180.044,73.91,0.13,0.15
2015-10-12 00:00:00+00:00,74.65,47.347,66.571,104.316,18.381,48.717,107.384,18.92,31.275,235.198,611.25,6.251,126.467,179.43,73.774,0.13,0.15
2015-10-13 00:00:00+00:00,74.5,47.347,66.605,102.623,18.425,48.359,107.147,19.917,31.183,235.905,608.485,5.7,126.959,178.768,73.549,0.13,0.15
2015-10-14 00:00:00+00:00,74.12,47.309,66.639,101.459,18.313,48.0,106.861,20.176,31.091,236.258,605.721,5.247,125.975,178.06,73.232,0.13,0.15
2015-10-15 00:00:00+00:00,73.693,47.309,66.639,100.366,18.214,47.668,106.528,20.509,30.999,236.258,602.956,4.858,126.467,177.399,72.871,0.13,0.15
2015-10-16 00:00:00+00:00,73.218,47.27,66.673,98.956,18.245,47.232,106.196,20.657,30.908,236.258,600.192,5.117,125.975,176.69,72.6,0.13,0.15
2015-10-17 00:00:00+00:00,72.79,47.232,66.673,97.545,18.294,46.746,105.91,19.917,30.816,235.552,597.428,5.992,126.959,175.982,72.103,0.13,0.15
2015-10-18 00:00:00+00:00,72.315,47.232,66.707,96.029,18.369,46.26,105.577,18.846,30.678,234.845,594.387,6.38,126.467,175.273,71.561,0.13,0.15
2015-10-19 00:00:00+00:00,72.03,47.194,66.707,94.442,18.431,45.722,105.197,18.55,30.587,234.492,591.069,5.765,126.959,174.47,71.2,0.13,0.15
2015-10-20 00:00:00+00:00,71.983,47.194,66.741,92.996,18.412,45.236,104.816,18.661,30.495,234.492,588.028,4.696,127.944,173.573,70.929,0.13,0.15
2015-10-21 00:00:00+00:00,72.79,47.578,66.944,92.185,18.189,45.082,104.436,19.77,30.449,233.786,586.37,3.951,126.959,172.817,70.613,0.13,0.15
2015-10-22 00:00:00+00:00,75.0,47.616,67.012,92.115,18.052,45.21,104.151,20.472,30.449,234.492,584.988,4.502,126.467,172.156,70.387,0.13,0.15
2015-10-23 00:00:00+00:00,77.1,47.232,66.639,92.256,18.126,45.543,104.008,21.543,30.403,234.845,583.882,6.996,123.515,171.495,69.89,0.13,0.15
2015-10-24 00:00:00+00:00,78.0,47.27,66.097,92.714,18.182,46.029,103.818,21.211,30.357,234.492,584.711,8.647,120.07,170.834,69.077,0.13,0.15
2015-10-25 00:00:00+00:00,78.7,47.309,65.486,92.891,18.263,46.208,103.675,21.654,30.312,234.492,585.54,8.745,115.641,170.172,68.49,0.13,0.15
2015-10-26 00:00:00+00:00,79.1,47.347,64.842,92.503,18.35,46.029,103.675,22.098,30.22,235.905,584.158,8.194,114.657,169.417,68.129,0.13,0.15
2015-10-27 00:00:00+00:00,79.3,47.424,64.163,92.432,18.338,45.748,103.485,21.802,30.174,237.317,582.223,7.384,116.625,168.661,67.768,0.13,0.15
2015-10-28 00:00:00+00:00,79.4,47.539,63.485,92.221,18.319,45.364,103.247,21.58,30.082,238.024,579.735,6.348,123.023,167.905,67.452,0.13,0.15
2015-10-29 00:00:00+00:00,79.4,47.654,62.807,91.515,18.381,44.954,102.962,21.211,30.036,239.083,577.247,5.668,129.912,167.102,67.09,0.13,0.15
2015-10-30 00:00:00+00:00,79.45,47.885,62.163,90.881,18.431,44.877,102.629,20.989,29.991,239.436,575.036,6.542,137.293,166.394,66.458,0.13,0.15
2015-10-31 00:00:00+00:00,79.75,48.155,61.552,90.352,18.437,45.184,102.344,20.509,29.945,239.436,573.1,7.579,142.706,165.733,65.555,0.13,0.15
2015-11-01 00:00:00+00:00,80.1,48.348,60.942,89.823,18.437,45.261,102.153,19.954,29.899,239.083,571.995,7.708,140.738,165.024,64.832,0.13,0.15
2015-11-02 00:00:00+00:00,80.55,48.426,60.263,89.223,18.456,45.056,101.963,20.583,29.807,239.789,570.336,7.158,138.277,164.316,64.335,0.13,0.15
2015-11-03 00:00:00+00:00,81.0,48.426,59.619,88.624,18.462,44.852,101.773,21.026,29.715,240.849,568.124,6.38,137.785,163.56,63.839,0.13,0.15
2015-11-04 00:00:00+00:00,81.3,48.426,58.941,88.024,18.499,44.544,101.535,20.878,29.624,242.615,565.636,5.603,137.293,162.804,63.387,0.13,0.15
2015-11-05 00:00:00+00:00,81.4,48.426,58.229,87.46,18.574,44.135,101.25,21.839,29.532,244.733,563.148,4.405,134.341,162.096,63.116,0.13,0.15
2015-11-06 00:00:00+00:00,82.0,48.619,57.686,88.8,18.369,44.416,100.964,22.098,29.578,245.087,561.766,5.409,134.341,161.624,62.845,0.13,0.15
2015-11-07 00:00:00+00:00,83.0,48.813,57.177,91.797,18.176,45.159,100.679,21.137,29.624,244.38,562.043,6.996,134.833,161.388,62.845,0.13,0.15
2015-11-08 00:00:00+00:00,83.85,48.774,56.635,94.548,18.319,45.927,100.774,20.324,29.761,244.38,562.596,6.445,134.833,161.199,63.026,0.13,0.15
2015-11-09 00:00:00+00:00,84.35,48.735,56.092,96.241,18.512,46.72,100.822,22.726,29.899,246.852,562.319,5.57,137.293,161.01,63.116,0.13,0.15
2015-11-10 00:00:00+00:00,84.25,48.697,55.516,96.84,18.549,47.079,100.917,23.798,30.036,248.618,562.596,5.344,139.262,160.821,63.161,0.13,0.15
2015-11-11 00:00:00+00:00,84.1,48.658,54.973,97.122,18.605,47.309,100.774,23.354,30.174,247.559,563.978,5.409,139.262,160.679,63.161,0.13,0.15
2015-11-12 00:00:00+00:00,84.15,48.619,54.397,97.827,18.742,47.54,100.774,22.578,30.403,246.499,565.36,5.409,140.246,160.537,63.342,0.13,0.15
2015-11-13 00:00:00+00:00,84.25,48.619,53.922,99.52,18.518,47.949,100.822,22.061,30.633,246.146,565.636,6.024,141.722,160.49,63.342,0.13,0.15
2015-11-14 00:00:00+00:00,84.3,48.581,53.345,100.719,18.381,48.282,100.869,21.47,30.724,246.146,564.531,6.704,142.706,160.443,63.161,0.13,0.15
2015-11-15 00:00:00+00:00,84.25,48.542,52.735,100.296,18.624,48.282,100.727,21.063,30.77,246.499,563.148,7.093,141.722,160.396,63.116,0.13,0.15
2015-11-16 00:00:00+00:00,84.25,48.542,52.158,99.661,18.711,48.128,100.489,20.583,30.77,247.205,561.49,7.222,139.754,160.348,63.026,0.13,0.15
2015-11-17 00:00:00+00:00,84.1,48.503,51.582,99.767,18.468,47.898,100.346,21.359,30.816,248.265,559.278,7.417,137.785,160.16,62.89,0.13,0.15
2015-11-18 00:00:00+00:00,83.85,48.426,50.937,100.507,18.232,47.668,100.108,21.691,30.77,248.971,556.79,7.449,135.817,159.971,62.71,0.13,0.15
